RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,PowerOutput
53.0,631.0,32.1,3.4,3.25
53.7,639.0,43.0,3.8,3.45
37.8,458.0,16.3,2.1,0.91
33.3,416.0,21.4,2.1,0.65
44.6,547.0,16.9,2.5,1.92
61.9,740.0,41.6,3.9,5.95
45.8,556.0,19.6,2.7,2.05
40.3,502.0,22.3,2.1,1.38
44.1,543.0,29.2,2.7,1.83
47.5,584.0,34.6,3.1,2.46
48.1,577.0,29.5,3.0,2.36
57.7,691.0,37.4,3.8,4.62
43.2,530.0,26.6,2.6,1.68
38.3,467.0,19.1,2.1,1.02
37.8,468.0,20.6,2.2,1.04
38.6,488.0,17.9,2.3,1.22
56.2,686.0,35.5,4.0,4.54
31.6,399.0,36.6,3.8,0.48
42.0,522.0,26.7,2.5,1.62
46.5,566.0,32.9,2.8,2.21
49.5,585.0,27.7,3.4,2.43
58.2,713.0,27.5,4.2,5.24
40.1,495.0,17.2,2.4,1.3
65.1,759.0,38.0,4.4,6.43
36.6,454.0,21.2,2.2,0.97
39.9,495.0,30.4,2.3,1.29
64.5,769.0,35.4,5.1,6.67
51.3,615.0,36.2,3.3,3.02
45.0,553.0,17.1,2.4,2.03
65.9,775.0,38.0,5.5,6.75
41.3,509.0,27.2,2.5,1.45
47.5,582.0,25.9,3.0,2.43
53.5,644.0,25.6,3.5,3.49
37.6,472.0,19.3,2.2,1.05
42.2,514.0,26.9,2.6,1.5
50.6,599.0,27.6,3.4,2.66
38.7,482.0,24.5,2.4,1.12
65.4,779.0,41.5,6.2,6.78
46.5,567.0,35.9,3.0,2.18
46.4,565.0,26.7,3.0,2.16
44.6,552.0,26.7,2.9,2.04
60.1,727.0,33.7,3.9,5.51
41.9,512.0,16.8,2.7,1.43
54.2,660.0,38.8,4.5,3.86
38.9,485.0,16.9,2.2,1.2
59.6,712.0,41.4,3.8,5.05
46.7,577.0,41.7,3.4,2.31
45.2,562.0,20.5,2.6,2.13
33.3,416.0,38.1,2.2,0.63
51.8,629.0,31.9,3.1,3.19
51.8,623.0,40.6,3.4,3.13
61.4,722.0,40.3,3.9,5.48
65.7,776.0,42.1,4.5,6.8
51.7,634.0,21.4,3.0,3.3
36.2,449.0,26.7,2.1,0.89
37.7,468.0,17.0,2.3,1.06
65.1,777.0,40.1,6.6,6.79
57.9,698.0,25.9,4.1,4.73
38.1,482.0,38.0,2.6,1.19
39.3,475.0,22.5,2.3,1.1
61.8,721.0,35.4,4.4,5.31
56.2,667.0,31.2,3.7,3.97
44.8,548.0,17.0,2.6,1.92
38.6,469.0,17.2,2.4,1.05
38.0,468.0,22.4,2.2,1.01
35.8,443.0,21.3,2.2,0.8
64.5,759.0,36.3,4.2,6.57
41.7,515.0,18.6,2.2,1.5
57.6,696.0,24.1,3.6,4.77
35.7,444.0,22.2,2.4,0.84
53.2,635.0,32.0,3.4,3.37
47.1,574.0,32.0,3.0,2.29
50.7,609.0,19.4,3.2,2.82
65.5,776.0,32.5,5.0,6.75
43.9,543.0,23.2,2.3,1.89
53.8,640.0,43.7,3.6,3.43
58.2,693.0,34.6,3.6,4.61
63.9,761.0,26.2,3.9,6.54
38.8,477.0,19.4,2.5,1.13
52.5,631.0,37.7,4.0,3.31
65.8,772.0,37.1,5.6,6.8
51.4,629.0,25.9,3.2,3.21
56.3,669.0,32.0,3.6,4.04
43.5,542.0,23.7,2.8,1.86
52.1,631.0,27.2,2.8,3.33
37.0,461.0,22.3,2.2,0.92
42.8,531.0,29.4,2.4,1.69
59.7,726.0,38.6,4.1,5.49
39.3,478.0,17.9,2.3,1.13
40.9,499.0,31.2,2.3,1.36
52.8,648.0,32.8,3.2,3.65
66.2,775.0,34.8,5.0,6.83
37.6,467.0,25.1,2.3,1.02
64.0,761.0,35.3,5.0,6.47
34.4,427.0,33.0,2.5,0.74
59.4,684.0,31.2,3.9,4.43
50.1,596.0,25.8,3.0,2.63
66.9,773.0,34.6,5.0,6.6
57.0,694.0,41.3,3.5,4.66
42.7,524.0,23.4,2.7,1.64
60.1,721.0,39.9,4.0,5.38
44.7,541.0,22.3,3.0,1.8
43.5,540.0,27.7,2.8,1.79
42.8,520.0,26.7,2.7,1.53
44.5,550.0,29.1,2.7,1.96
39.3,476.0,15.2,2.3,1.09
43.4,532.0,29.0,3.0,1.77
54.7,662.0,25.5,3.5,3.94
50.5,614.0,26.1,3.2,2.94
61.8,728.0,42.4,3.7,5.47
41.9,507.0,30.3,2.3,1.4
43.0,514.0,19.5,2.7,1.51
66.1,772.0,41.7,5.0,6.69
65.2,777.0,47.5,5.3,6.78
61.3,695.0,30.9,4.5,4.7
44.3,546.0,17.5,2.5,1.91
36.9,459.0,16.9,2.1,0.95
59.8,726.0,31.3,4.5,5.49
65.3,768.0,39.0,4.2,6.68
65.2,771.0,46.2,6.2,6.75
37.0,471.0,18.5,2.2,1.08
52.2,626.0,30.3,3.1,3.18
44.1,540.0,25.1,2.7,1.8
61.7,715.0,47.3,4.1,5.28
52.9,634.0,37.1,3.5,3.31
65.1,769.0,39.9,5.2,6.7
60.7,696.0,48.3,4.6,4.63
38.8,483.0,17.2,2.1,1.16
48.3,586.0,36.6,3.0,2.47
41.1,512.0,19.3,2.7,1.53
59.5,712.0,46.9,3.7,5.16
44.8,552.0,23.8,2.6,2.02
61.2,738.0,25.5,4.1,5.86
37.7,462.0,17.7,2.2,0.95
40.1,494.0,18.4,2.3,1.31
39.6,491.0,16.8,2.2,1.25
52.2,646.0,46.3,3.7,3.58
45.1,561.0,26.7,2.6,2.16
64.6,767.0,47.0,4.9,6.65
52.5,636.0,29.3,3.7,3.39
52.2,630.0,29.3,3.7,3.36
41.4,511.0,17.8,2.3,1.47
45.1,550.0,21.4,2.5,1.96
41.9,515.0,24.9,2.5,1.5
65.3,778.0,49.1,6.5,6.81
48.4,587.0,48.9,3.8,2.5
65.3,778.0,48.4,5.9,6.85
39.9,503.0,30.1,3.2,1.41
51.8,626.0,44.5,3.2,3.23
40.7,500.0,20.5,2.2,1.36
44.7,551.0,23.8,2.5,1.97
36.8,457.0,17.7,2.1,0.93
40.4,499.0,19.9,2.1,1.35
37.8,467.0,16.9,2.1,1.05
34.2,426.0,17.0,2.1,0.74
63.3,733.0,31.1,4.5,5.62
59.5,675.0,49.0,3.7,4.12
42.0,517.0,17.8,2.2,1.55
43.8,535.0,22.1,2.6,1.76
39.5,489.0,17.1,2.4,1.21
50.6,629.0,31.3,3.5,3.18
44.5,543.0,27.7,2.6,1.87
37.7,469.0,18.1,2.3,1.05
66.3,776.0,43.1,5.9,6.8
63.5,735.0,31.2,4.8,5.72
51.6,615.0,26.6,4.4,2.98
64.9,748.0,50.4,4.9,6.07
51.1,615.0,30.8,3.1,2.98
66.4,778.0,47.2,6.6,6.85
40.1,488.0,21.3,2.2,1.21
40.0,493.0,21.6,2.5,1.25
34.3,429.0,16.8,2.2,0.72
62.7,750.0,33.6,4.2,6.25
43.9,540.0,21.4,2.4,1.82
60.8,727.0,23.5,4.0,5.53
40.2,492.0,16.9,2.2,1.24
41.1,509.0,41.6,3.5,1.43
53.6,652.0,38.6,3.4,3.69
65.9,770.0,44.5,4.6,6.78
64.5,768.0,49.1,4.2,6.74
46.3,561.0,22.3,2.7,2.12
65.9,773.0,46.4,5.7,6.7
66.9,775.0,48.3,5.7,6.81
63.9,728.0,42.5,4.9,5.54
65.6,769.0,45.4,5.3,6.71
65.2,771.0,44.8,4.7,6.72
65.8,779.0,46.5,4.8,6.84
45.0,550.0,27.6,2.6,1.93
42.7,521.0,17.6,2.4,1.64
42.8,514.0,23.1,2.7,1.48
65.7,727.0,45.6,5.2,5.53
46.1,562.0,26.8,2.7,2.08
39.5,485.0,17.9,2.6,1.17
65.0,773.0,46.1,4.6,6.85
63.7,740.0,39.7,4.9,5.9
47.0,568.0,23.5,2.6,2.19
63.5,760.0,30.8,3.9,6.5
45.4,553.0,31.9,2.7,2.01
61.2,740.0,47.3,3.8,5.99
46.2,562.0,17.9,2.6,2.15
53.3,645.0,34.5,3.2,3.5
65.8,779.0,45.7,5.7,6.84
45.4,548.0,24.1,2.4,1.94
45.2,565.0,36.2,2.8,2.16
56.9,683.0,30.2,3.4,4.54
65.1,771.0,47.9,7.2,6.73
65.2,768.0,48.2,5.0,6.73
53.5,644.0,38.0,3.3,3.54
44.4,542.0,18.9,2.4,1.83
66.4,779.0,22.1,4.5,6.87
42.2,512.0,16.9,2.3,1.52
64.9,773.0,48.2,7.9,6.77
66.2,779.0,47.1,7.9,6.84
37.9,471.0,17.9,2.2,1.08
63.5,751.0,46.1,4.5,6.26
60.0,704.0,44.9,4.1,4.82
35.8,447.0,16.9,2.3,0.83
43.2,536.0,23.8,2.4,1.78
63.4,750.0,35.4,4.6,6.21
43.3,528.0,17.7,2.2,1.67
36.8,452.0,16.8,2.3,0.89
65.4,772.0,49.0,6.9,6.79
65.7,770.0,49.7,5.6,6.69
65.1,767.0,44.6,4.5,6.72
43.9,553.0,18.8,3.3,2.05
51.8,628.0,18.3,3.1,3.18
48.2,574.0,48.1,3.6,2.28
38.3,471.0,16.9,2.2,1.06
54.7,656.0,31.4,3.3,3.82
41.7,516.0,17.1,2.3,1.55
57.4,698.0,48.9,4.1,4.84
37.8,466.0,16.9,2.1,1.02
63.6,759.0,32.1,4.1,6.58
59.5,718.0,48.4,3.9,5.33
61.6,701.0,39.9,5.0,4.75
41.1,507.0,21.4,2.3,1.39
55.4,680.0,47.4,3.3,4.52
47.0,578.0,30.5,2.6,2.33
50.4,615.0,26.5,3.1,2.97
38.1,474.0,24.9,2.3,1.12
56.1,667.0,38.1,3.7,3.97
66.1,778.0,46.4,5.8,6.85
40.3,496.0,17.8,2.2,1.31
44.9,548.0,27.5,2.8,1.91
48.5,595.0,18.4,2.9,2.62
41.7,517.0,23.9,2.2,1.53
50.0,619.0,26.7,2.8,3.07
57.0,666.0,30.3,4.7,4.03
46.3,566.0,22.3,2.7,2.2
45.9,574.0,19.9,2.6,2.37
36.3,448.0,16.4,2.2,0.87
64.9,772.0,49.7,5.8,6.75
53.3,641.0,34.5,3.2,3.43
57.2,688.0,48.2,4.0,4.57
52.8,655.0,39.5,3.5,3.8
44.8,564.0,39.8,3.2,2.19
33.2,416.0,16.5,2.2,0.61
65.5,772.0,50.1,5.3,6.77
54.0,651.0,38.9,3.1,3.69
55.3,663.0,30.4,3.4,3.97
48.8,596.0,30.5,2.8,2.65
64.5,747.0,38.0,4.7,6.05
49.2,602.0,38.9,3.3,2.75
46.6,572.0,27.0,2.5,2.23
33.9,424.0,17.0,2.1,0.71
61.9,735.0,49.0,4.1,5.78
46.4,565.0,23.7,2.6,2.13
52.6,642.0,40.5,3.2,3.53
43.1,530.0,18.5,2.7,1.67
39.1,483.0,22.3,2.2,1.13
43.0,524.0,21.4,2.6,1.62
64.5,768.0,34.6,4.5,6.64
42.6,520.0,21.5,2.5,1.59
51.0,613.0,30.2,3.5,2.89
66.2,778.0,24.8,4.6,6.84
39.4,486.0,22.4,2.3,1.2
47.3,582.0,31.3,2.8,2.37
65.2,770.0,46.2,4.7,6.75
55.6,672.0,33.0,3.3,4.17
62.7,759.0,35.9,3.8,6.49
47.2,575.0,17.1,2.7,2.3
46.1,569.0,24.6,2.5,2.26
45.6,554.0,23.8,2.6,2.04
62.6,737.0,37.8,4.4,5.76
66.9,776.0,48.9,4.9,6.81
46.1,562.0,24.9,3.0,2.15
40.8,497.0,22.2,2.3,1.3
47.9,581.0,30.3,3.0,2.39
42.9,523.0,25.8,2.3,1.64
54.8,652.0,29.3,3.6,3.71
64.2,756.0,40.8,4.3,6.31
57.3,712.0,29.4,3.4,5.13
65.5,773.0,48.2,4.5,6.85
60.8,724.0,46.5,3.9,5.47
51.7,630.0,30.6,3.1,3.2
45.3,548.0,17.9,2.7,1.95
57.3,689.0,35.0,3.9,4.5
46.5,565.0,30.9,2.7,2.11
62.5,740.0,45.6,3.9,5.99
57.3,657.0,46.4,4.4,3.8
40.7,503.0,17.8,2.4,1.4
40.3,497.0,17.5,2.2,1.33
65.2,771.0,48.2,5.7,6.8
56.1,654.0,37.7,4.1,3.78
57.3,688.0,30.2,3.4,4.62
65.7,770.0,45.4,5.5,6.72
39.4,486.0,16.8,2.3,1.18
42.5,528.0,27.4,2.2,1.71
47.3,569.0,35.5,3.8,2.21
59.2,696.0,48.4,5.1,4.65
41.7,510.0,21.4,2.4,1.5
41.1,504.0,22.2,2.3,1.37
66.2,774.0,39.4,6.5,6.73
44.5,541.0,17.8,2.3,1.85
57.1,682.0,33.7,3.6,4.35
65.2,768.0,47.2,5.1,6.77
65.8,774.0,47.6,5.6,6.81
46.3,568.0,34.2,2.6,2.21
56.3,664.0,44.6,4.4,3.92
43.3,534.0,23.9,2.5,1.73
49.1,596.0,26.2,2.8,2.6
66.4,773.0,48.9,5.4,6.82
49.8,600.0,17.9,2.9,2.72
43.1,523.0,17.8,2.5,1.66
47.5,580.0,25.9,2.9,2.4
43.5,534.0,35.5,2.2,1.76
46.5,572.0,46.8,3.3,2.28
62.9,746.0,48.5,4.8,6.12
41.7,520.0,23.1,2.3,1.57
55.4,649.0,30.3,3.3,3.5
41.7,526.0,33.0,3.9,1.71
50.2,615.0,30.7,2.8,2.95
49.2,588.0,25.9,3.1,2.52
59.2,705.0,37.3,5.2,4.96
44.5,550.0,17.7,2.3,2.0
44.7,545.0,26.9,2.6,1.91
46.7,566.0,32.9,3.0,2.12
34.8,445.0,42.6,2.2,0.81
42.4,517.0,17.4,2.3,1.55
48.7,609.0,38.7,2.8,2.89
45.5,566.0,25.7,2.6,2.19
65.4,775.0,41.1,6.3,6.77
43.7,535.0,19.3,2.7,1.76
39.7,489.0,18.6,2.2,1.26
45.8,558.0,18.7,2.5,2.08
44.5,527.0,44.1,2.9,1.58
42.4,523.0,21.5,2.4,1.56
54.4,653.0,45.5,3.4,3.72
66.8,763.0,37.2,5.1,6.4
55.3,655.0,28.0,4.4,3.81
64.2,766.0,48.2,4.5,6.68
46.4,570.0,30.2,2.9,2.22
42.8,523.0,22.3,2.6,1.68
49.9,598.0,26.7,4.3,2.7
45.5,550.0,24.1,2.4,1.9
67.3,735.0,50.5,5.5,5.58
40.0,498.0,44.6,2.1,1.36
60.0,721.0,45.6,3.7,5.43
43.5,532.0,16.9,2.4,1.73
53.6,641.0,32.2,3.4,3.45
45.1,551.0,23.4,2.5,1.98
58.7,674.0,27.0,4.2,4.15
45.2,552.0,26.7,3.0,1.98
64.3,742.0,33.7,4.4,6.0
58.3,709.0,32.3,3.9,5.07
58.9,686.0,30.7,3.9,4.42
52.0,631.0,24.1,3.1,3.31
43.4,542.0,26.9,2.6,1.88
66.0,780.0,36.1,5.3,6.83
48.2,591.0,31.2,2.5,2.63
35.7,437.0,31.8,2.3,0.76
52.9,631.0,48.2,3.5,3.34
49.9,616.0,17.8,2.8,3.03
41.1,510.0,18.9,2.2,1.44
43.1,528.0,22.3,2.4,1.67
40.4,498.0,17.2,2.1,1.34
52.0,618.0,17.9,3.1,3.05
38.8,480.0,17.5,2.3,1.17
51.7,628.0,32.8,3.2,3.22
65.4,768.0,35.5,5.5,6.72
42.6,527.0,27.1,2.7,1.66
65.5,773.0,45.6,5.2,6.78
39.7,486.0,18.4,2.2,1.19
45.9,562.0,33.0,2.7,2.11
43.2,528.0,16.9,2.3,1.66
47.2,575.0,31.5,2.5,2.31
43.5,532.0,19.2,2.3,1.75
49.6,603.0,37.0,3.1,2.82
36.9,458.0,17.9,2.1,0.92
65.6,770.0,47.9,5.9,6.81
45.5,559.0,24.1,2.4,2.07
50.2,602.0,38.2,3.3,2.76
39.5,480.0,41.4,3.0,1.14
38.3,472.0,20.1,2.1,1.07
46.4,566.0,24.5,2.7,2.19
43.0,527.0,17.8,2.4,1.65
65.0,776.0,47.7,4.8,6.86
47.1,573.0,16.9,2.7,2.26
40.0,492.0,47.2,2.7,1.29
40.6,487.0,35.4,3.1,1.18
65.7,776.0,40.6,4.8,6.8
41.8,515.0,18.8,2.4,1.53
57.6,673.0,37.4,3.8,4.17
44.3,542.0,19.3,2.6,1.88
44.1,532.0,21.4,2.4,1.72
37.7,467.0,19.5,2.1,1.02
41.1,510.0,19.1,2.3,1.45
61.5,755.0,27.5,3.8,6.42
44.4,546.0,19.3,2.5,1.91
50.6,622.0,24.5,2.9,3.15
60.7,701.0,48.1,3.9,4.8
39.1,486.0,17.9,3.1,1.21
62.9,749.0,40.5,4.1,6.14
47.5,576.0,26.0,2.7,2.32
56.6,708.0,44.8,3.3,5.22
65.2,770.0,48.1,5.3,6.73
65.1,767.0,49.0,4.8,6.71
40.3,500.0,22.1,2.2,1.35
42.5,511.0,35.3,2.8,1.48
60.6,724.0,37.5,3.8,5.49
58.4,710.0,30.9,3.5,5.07
49.2,605.0,17.6,2.8,2.84
66.2,773.0,43.8,5.0,6.72
48.7,593.0,32.0,2.4,2.62
38.1,478.0,18.9,2.2,1.11
65.3,771.0,48.1,5.6,6.74
55.2,632.0,44.8,4.7,3.23
66.2,772.0,39.3,5.9,6.76
38.9,482.0,21.4,2.1,1.16
61.6,740.0,46.0,4.1,5.97
42.3,534.0,44.8,2.3,1.74
53.2,642.0,34.6,3.3,3.48
66.2,778.0,47.3,5.2,6.87
66.0,779.0,35.7,4.4,6.77
49.3,583.0,17.8,4.5,2.43
41.0,504.0,17.4,2.1,1.36
43.4,534.0,31.6,3.4,1.75
39.5,478.0,17.7,2.1,1.14
65.4,772.0,33.7,5.2,6.73
66.8,779.0,50.1,5.3,6.85
65.7,772.0,45.6,8.3,6.72
57.1,703.0,26.3,3.5,5.03
59.0,709.0,45.1,3.5,5.05
54.0,665.0,47.2,3.7,4.04
64.9,751.0,31.8,4.8,6.29
33.6,413.0,15.9,2.1,0.62
41.4,505.0,21.3,2.3,1.39
38.4,470.0,16.9,2.2,0.99
66.2,771.0,49.8,7.7,6.75
39.2,485.0,22.3,2.1,1.17
44.8,549.0,25.9,2.5,1.96
39.6,490.0,17.3,2.2,1.23
45.3,560.0,24.1,3.0,2.16
60.0,688.0,47.5,4.0,4.5
42.6,505.0,17.8,3.0,1.42
39.9,493.0,17.8,2.1,1.28
44.2,544.0,24.0,2.4,1.9
41.6,508.0,22.3,2.6,1.46
40.3,500.0,21.7,2.4,1.35
40.8,501.0,17.8,2.3,1.38
40.1,491.0,18.7,2.3,1.27
65.5,774.0,48.9,5.6,6.8
47.0,568.0,30.8,3.0,2.19
65.0,768.0,48.8,7.2,6.75
66.5,777.0,47.7,6.3,6.83
39.6,487.0,16.5,2.4,1.2
55.4,661.0,30.8,3.5,3.94
66.3,772.0,45.0,4.7,6.66
65.6,776.0,48.8,5.7,6.82
38.6,481.0,17.7,2.1,1.17
63.0,732.0,32.4,4.6,5.53
35.0,437.0,17.8,2.1,0.8
50.2,615.0,19.6,2.6,3.01
41.3,509.0,16.9,2.1,1.47
46.6,569.0,26.7,2.7,2.21
58.7,689.0,47.9,3.9,4.46
43.6,536.0,19.5,2.5,1.8
45.6,563.0,25.9,2.6,2.12
41.7,509.0,16.9,2.3,1.47
64.9,760.0,38.2,4.3,6.47
56.9,704.0,33.0,3.9,4.94
40.8,501.0,17.1,2.2,1.36
48.0,578.0,24.1,2.6,2.34
48.2,587.0,30.9,2.6,2.46
66.1,774.0,47.2,4.5,6.79
42.7,525.0,16.2,2.7,1.62
45.9,579.0,18.0,2.6,2.49
65.1,775.0,47.5,4.7,6.77
65.8,774.0,47.3,5.4,6.75
65.3,767.0,47.4,5.5,6.67
60.0,697.0,35.3,4.0,4.68
65.1,772.0,42.4,6.0,6.79
36.9,461.0,16.9,2.1,0.94
65.3,772.0,46.1,5.6,6.78
65.6,768.0,47.9,4.7,6.76
41.3,508.0,18.9,2.4,1.43
46.9,566.0,18.0,3.0,2.15
38.0,475.0,16.9,2.2,1.09
48.9,597.0,34.6,3.0,2.68
36.7,449.0,17.5,2.1,0.9
42.6,523.0,27.3,2.5,1.62
48.0,589.0,25.8,2.5,2.53
54.3,661.0,26.8,3.4,3.95
66.3,772.0,48.6,6.6,6.76
57.4,681.0,30.4,3.8,4.32
39.7,492.0,18.6,2.2,1.26
38.5,480.0,22.3,2.3,1.13
37.3,464.0,16.8,2.1,1.0
62.7,736.0,27.4,4.6,5.84
45.2,556.0,21.4,2.5,2.04
62.9,761.0,36.9,4.2,6.56
45.9,576.0,28.2,3.1,2.37
41.5,512.0,22.3,2.4,1.51
66.7,778.0,49.3,4.6,6.89
37.3,458.0,17.8,2.1,0.95
56.5,668.0,43.0,4.0,4.08
62.7,755.0,50.3,4.6,6.45
37.5,461.0,17.2,2.3,0.97
43.1,528.0,22.3,2.5,1.67
51.6,627.0,30.5,3.1,3.21
66.7,777.0,48.6,6.2,6.8
48.7,598.0,33.7,3.3,2.71
45.6,558.0,18.0,2.6,2.09
59.7,709.0,48.9,4.1,5.06
48.9,605.0,28.2,3.6,2.91
46.7,570.0,26.7,2.7,2.23
38.0,470.0,16.6,2.1,1.04
41.3,510.0,22.3,2.3,1.46
39.2,477.0,17.0,2.3,1.12
36.8,455.0,20.5,2.1,0.92
40.2,492.0,23.8,2.2,1.24
61.3,690.0,46.6,5.3,4.45
42.0,519.0,17.9,2.1,1.57
43.1,530.0,22.2,2.5,1.69
51.3,607.0,24.1,3.0,2.88
59.5,733.0,31.5,4.4,5.77
52.1,624.0,38.0,4.1,3.21
66.0,767.0,33.6,4.7,6.62
50.2,611.0,26.6,2.9,2.9
55.6,669.0,46.7,4.4,4.05
50.6,612.0,37.5,3.1,2.89
61.7,737.0,48.3,4.7,5.89
44.6,549.0,21.4,2.5,1.98
41.7,512.0,17.8,2.3,1.49
37.6,468.0,17.2,2.3,1.06
66.5,781.0,43.1,5.1,6.83
56.6,676.0,34.5,3.6,4.24
44.2,543.0,18.0,2.7,1.89
34.9,439.0,16.8,2.1,0.81
60.0,724.0,49.4,3.5,5.45
40.0,498.0,16.9,2.1,1.33
59.6,702.0,28.1,4.4,4.88
65.1,771.0,47.5,5.6,6.74
43.8,531.0,44.8,2.7,1.62
59.8,703.0,34.9,4.0,4.86
44.6,544.0,24.0,2.6,1.87
46.2,560.0,24.1,2.7,2.11
64.7,763.0,47.3,4.4,6.58
65.8,773.0,48.1,6.3,6.73
46.6,565.0,21.3,2.7,2.18
62.0,753.0,50.0,4.6,6.37
53.3,667.0,29.7,3.1,4.09
65.6,774.0,39.6,5.8,6.79
34.8,413.0,39.8,3.3,0.58
40.2,505.0,21.8,2.3,1.46
40.2,494.0,17.2,2.1,1.32
46.7,562.0,30.5,3.0,2.16
65.7,776.0,48.4,6.8,6.79
56.2,672.0,24.1,3.5,4.14
50.1,610.0,45.5,3.7,2.93
46.5,571.0,18.9,2.6,2.26
44.5,547.0,24.9,2.4,1.88
46.5,593.0,21.0,2.4,2.67
54.1,656.0,42.8,3.2,3.86
66.1,778.0,46.0,5.2,6.82
45.0,548.0,18.7,2.5,1.98
45.1,551.0,26.9,2.6,1.98
37.1,460.0,22.6,2.1,0.97
66.1,774.0,48.1,6.2,6.81
37.9,468.0,17.7,2.3,1.0
65.3,766.0,49.1,4.4,6.65
66.0,775.0,39.8,4.5,6.73
42.5,526.0,21.4,2.4,1.64
43.1,530.0,23.3,2.5,1.71
65.8,771.0,41.0,6.3,6.8
37.6,470.0,16.9,2.1,1.04
41.5,514.0,22.2,2.4,1.49
39.8,489.0,17.8,2.2,1.24
66.6,779.0,34.3,4.9,6.87
60.1,695.0,33.0,3.7,4.66
58.3,689.0,31.1,3.6,4.53
46.2,559.0,35.5,2.6,2.07
65.5,772.0,46.4,5.7,6.77
51.5,615.0,48.3,3.3,3.0
49.1,601.0,31.1,3.6,2.76
61.4,739.0,33.7,4.3,5.93
41.4,517.0,27.2,3.1,1.57
48.2,590.0,25.3,3.3,2.59
59.1,696.0,37.4,4.1,4.69
43.7,538.0,21.4,2.3,1.8
43.1,527.0,22.1,2.5,1.66
65.4,769.0,44.8,7.4,6.73
65.2,774.0,27.2,4.7,6.79
61.2,740.0,35.1,3.8,5.95
65.8,773.0,44.6,6.8,6.74
44.8,553.0,26.7,2.8,1.98
46.7,575.0,17.7,2.4,2.3
65.4,770.0,35.8,4.8,6.68
64.1,763.0,31.9,4.1,6.7
44.0,533.0,21.4,2.4,1.71
65.5,769.0,28.6,5.5,6.74
46.1,576.0,46.9,2.9,2.33
47.8,585.0,18.8,2.8,2.5
42.1,517.0,16.2,2.6,1.55
48.5,590.0,38.6,2.9,2.55
45.8,552.0,24.3,2.5,2.04
46.7,569.0,37.8,2.7,2.2
57.9,660.0,27.0,4.2,3.77
65.8,776.0,49.0,6.1,6.82
39.6,490.0,16.9,2.3,1.26
56.1,675.0,49.5,3.5,4.3
51.2,637.0,43.1,4.0,3.49
43.7,537.0,30.9,2.5,1.78
45.5,557.0,30.7,2.6,2.05
65.3,772.0,47.7,5.4,6.79
57.6,673.0,40.6,3.8,4.23
47.4,576.0,26.4,2.9,2.37
65.1,778.0,41.3,5.8,6.81
47.5,576.0,23.7,2.9,2.34
65.9,770.0,46.4,4.9,6.73
45.5,561.0,24.2,2.5,2.15
66.5,772.0,38.0,5.2,6.7
66.0,778.0,44.8,6.4,6.84
46.3,558.0,19.7,2.9,2.11
43.9,533.0,18.7,2.8,1.73
43.3,528.0,22.3,2.4,1.65
42.4,518.0,22.2,2.4,1.53
51.8,618.0,30.2,3.4,2.99
51.1,617.0,20.6,3.2,3.03
65.1,769.0,44.7,6.8,6.73
46.2,561.0,23.5,2.7,2.09
66.7,776.0,23.5,5.5,6.87
38.5,475.0,17.8,2.1,1.1
56.6,692.0,37.3,3.7,4.67
41.1,508.0,17.3,2.1,1.41
43.8,537.0,22.2,2.6,1.85
64.2,762.0,47.4,4.2,6.62
40.9,500.0,47.2,2.6,1.38
51.1,618.0,30.3,3.3,3.03
65.6,772.0,48.5,6.5,6.77
44.7,558.0,44.8,2.9,2.09
61.8,722.0,38.3,3.8,5.27
65.2,770.0,49.0,5.0,6.76
63.7,754.0,49.9,4.2,6.33
40.8,503.0,17.8,2.2,1.4
48.8,605.0,19.6,3.0,2.83
65.0,775.0,45.3,5.6,6.81
56.5,668.0,34.4,3.9,4.07
41.8,517.0,19.9,2.6,1.51
42.9,521.0,17.8,2.3,1.63
42.2,518.0,18.0,2.5,1.55
44.5,540.0,35.4,2.5,1.81
38.3,475.0,18.2,2.1,1.11
53.7,637.0,31.1,4.6,3.4
41.8,517.0,36.0,2.6,1.57
63.9,755.0,48.1,4.0,6.41
46.7,579.0,44.8,3.7,2.36
61.1,698.0,46.8,4.4,4.68
39.3,493.0,23.9,2.2,1.29
57.0,673.0,31.0,3.8,4.16
55.1,660.0,34.2,3.5,3.85
66.0,769.0,46.2,6.4,6.68
44.0,543.0,23.5,2.4,1.87
60.9,710.0,46.5,4.2,5.06
54.5,658.0,24.3,3.3,3.79
43.6,550.0,43.4,2.7,1.98
66.3,779.0,48.7,5.6,6.86
51.0,622.0,31.9,3.0,3.06
58.2,707.0,37.2,3.5,5.06
41.5,500.0,16.8,2.5,1.36
65.9,779.0,40.4,6.0,6.79
40.9,504.0,17.4,2.3,1.44
42.5,532.0,43.9,2.1,1.72
61.2,705.0,31.1,6.0,4.95
39.7,498.0,18.3,2.4,1.34
46.1,559.0,20.6,2.7,2.11
40.1,497.0,17.8,2.1,1.33
37.6,458.0,17.5,2.1,0.94
65.1,774.0,47.3,6.1,6.79
65.6,773.0,47.3,5.7,6.8
46.8,571.0,32.9,2.8,2.28
44.8,552.0,21.8,2.4,2.01
37.4,462.0,20.3,2.1,0.98
54.8,655.0,42.9,3.1,3.75
65.7,780.0,47.2,7.7,6.85
40.6,504.0,16.9,2.2,1.39
49.0,617.0,49.0,3.0,3.05
